ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26,citation_27,citation_28,citation_29,citation_30,citation_31,citation_32,citation_33,citation_34,citation_35,citation_36
reference_197,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_198,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_199,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_200,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_201,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_202,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_203,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_204,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_205,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_206,3.668192179005457,3.53336084061653,3.63631972305439,3.5019469642583574,3.569037968683898,4.070650891573196,3.49091402480451,3.623915846979234,3.7787902381966156,3.575863310730107,3.7093968483724176,3.75216998460679,3.667338868587253,3.6973033922421727,3.647631606526674,3.8868565210440984,3.798428416622751,3.7017776939648144,3.8812755741507527,3.5796293007826767,3.650393020986894,3.8170848703862803,3.6969767802913203,3.8624091270521834,3.856568826398618,3.471441724009187,2.9759496163108996,3.6452579292799716,3.6741631699570467,3.505878564619139,3.7984920724466087,3.62423317200343,3.5561540192066534,3.7560361455300515,3.588045398514617,3.6374290334745365,3.6443390203445065
reference_207,3.6069739125236095,3.3162746177126867,3.607076631696901,3.4535921063817883,3.4423873176555637,3.97900904189837,3.4664956657998567,3.494527932835293,3.6965970999920317,3.4735235401139564,3.5935665426480106,3.5985852669206793,3.536161734334797,3.480894812963486,3.4867133762634386,3.8193440640769007,3.774230066969704,3.5365043970663073,3.7580210013362407,3.5299718617870672,3.4860947184819917,3.782233142313497,3.5011821465187665,3.7215264673788075,3.8363070324574946,3.3374678944516796,2.6678405459326155,3.5260765417143705,3.4500749228696486,3.4420615078313896,3.6686805250022414,3.4798441580294965,3.551291263701401,3.621920010182548,3.4794200483006614,3.4559686082506658,3.6019181866438696
reference_208,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_209,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_210,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_211,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_212,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_213,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_214,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_215,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_216,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_217,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_218,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_219,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_220,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_221,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_222,3.6119689047842893,3.277940840447372,3.612767655452178,3.557271930881638,3.384075737987012,3.9544657900923386,3.468896639726572,3.3047122477390767,3.6903610674015157,3.4451314329187883,3.506807681972844,3.4666551021095056,3.2479880306467286,3.3411475512627415,3.2077745247458695,3.822508207982799,3.725930942176418,3.5546241263650042,3.6134827288823304,3.526100226677996,3.436784046431664,3.7485710761801636,3.4323409228088613,3.546654745603186,3.879628290171959,3.355135748607953,2.6224979219342957,3.475727610750009,3.3834989497047987,3.4671023283101716,3.651783051694445,3.6905056384217874,3.554944683072245,3.55390182631909,3.272455164191659,3.335339428763068,3.349158199738591
reference_223,4.95246817925422,5.049449507842177,4.870021962792366,4.917543106438426,4.886632625285149,4.4795155228886605,4.7873661691551215,4.969319879343224,5.159482130543263,4.878155144644238,5.097980792428484,5.08249145847683,5.09522937859719,5.010328447485924,4.9677710229619265,5.158193685307503,4.107467363511208,3.9262544374414445,5.141112380358695,4.376750462612501,5.114005012400087,5.058079619534303,5.11590596601963,5.024344262601852,5.01623991409378,4.895968626021445,4.634499163459672,4.97213727680254,5.0181536724854165,4.3839425005030765,5.122793834463536,5.036275682180166,4.749829371322717,5.114696859284019,4.991496420783383,5.013800084902237,4.566092411841183
reference_224,3.650012676123011,3.711778407070969,3.7370657714969187,3.664793212442129,3.64877553781891,4.007873156325618,3.6479984134662216,3.0664633017696166,2.9007205669298157,3.169160230300243,3.5750506723376834,3.21197984946995,3.7636288383020844,3.754758483210382,3.3754411308059025,3.8545731417920517,3.496698257650894,3.3519259492089946,3.7833473962633866,3.4788183616938757,3.7989715642086583,3.8399463417109625,3.5287053922701075,3.7767176648476797,3.629020259039384,3.341598643063473,3.2188638351143597,3.7156073841361428,3.79140020900248,3.6002972497038397,3.4792331378857355,3.561649678904611,3.2330334166083765,3.927935572665185,3.5269287339243185,3.7735458347221154,3.6050469242684366
reference_225,3.311520131817555,3.41494568125243,3.34619356278932,3.4098120464886237,3.2818308006209134,3.812849730348587,3.3392834734373693,3.091809103947044,3.341012835768902,3.442227404100139,3.5827599361484546,3.491674178371733,3.5790785070414586,3.213399839785695,3.436476271052516,3.7150113604590302,3.3964586010408957,3.6353650128127333,3.6925238105884195,3.179839396942454,3.567538110197577,3.654975377748307,3.4598313915574552,3.54867212140882,3.184782881050015,3.0643590352109324,3.152322522926636,3.5314592439481616,3.556698689471251,3.332905792578262,3.6304632029649015,3.264423264501095,3.191571025267991,3.661441854143572,3.4005441170151958,3.4629321167962903,3.610226570942431
reference_226,3.491776791718822,3.306929649951772,3.5139154237353547,3.401451906472921,3.3239146014261247,3.8542788728541733,3.361715952760125,3.4072124996938706,3.3219710062535013,2.8535763453059415,3.566690013975103,3.581098634272138,3.5805107693923524,3.492504022379637,3.461491589226764,3.680461413356877,3.64556510074436,2.847000724696326,3.69379686264658,3.4621621674699266,3.425668587892347,3.6156944708920946,3.5145922310370206,3.6104471522455213,3.1548624714715006,3.194318468731983,3.046145240730856,3.4009046026054026,3.48746492847061,3.424221298550828,3.6377240221824048,3.6320600118262765,3.362259604506926,3.608587175431323,3.2036495491118195,3.4120322770140117,3.492353709421903
reference_227,3.687703111043863,3.646243795610927,3.627167626516103,3.4902799087207783,3.638367581017971,4.056544777341723,3.4564435410864833,3.307942883582687,3.7044765550574423,3.6689543954612738,3.827738442392708,3.8274894572499334,3.8169432545469606,3.6520775929512976,3.815360717507938,3.6752099432685856,3.6195613845556003,3.8277471319499496,3.8454237945854186,3.673807378403659,3.8632101458077703,3.7907087054455633,3.7608596755704284,3.9209648432224276,3.713761374513245,3.5160399305700802,3.289969223031986,3.715329922858715,3.73618030743126,3.604322898765793,3.810527577591419,3.63628768912822,3.743889202022446,3.925410147708893,3.6317051941265492,3.6248419738933455,3.773925178755252
reference_228,3.854785853005954,3.7128851621584835,3.886736299499232,3.8056725674099967,3.804207198322654,4.186626897802127,3.7674597642414085,3.4953650126409537,3.822269216343909,3.780544091255689,3.8573785658173563,3.625821537783764,3.8249159874816505,3.8270971689358713,3.6223672561156217,4.10169133925724,3.987051417511666,3.8983872690383436,4.017545436556579,3.8481931785467633,3.867479831293714,4.044756249149922,3.818103716908026,3.998988192321778,4.173899803530407,3.7012839715956556,3.2656908642377265,3.7839719882220986,3.8134064062818944,3.7155045119083647,3.6350650925316814,3.9590960022959716,3.888124076975374,3.9461687665158753,3.5775940389663727,3.7792175985961283,3.756189856086585
reference_229,3.631650198939627,3.261296636070811,3.6736909752045817,3.447926192651215,3.4571237618694903,3.9822279188976286,3.554624510140229,3.32631337940377,3.7116547301877456,3.5595396924531704,3.5020827981319784,3.514810380997896,3.563581310839608,3.4506877963374856,3.271325580313691,3.8003634306396847,3.779575159237397,3.681871694514656,3.7400992512708666,3.5896134150474714,3.4438032861826207,3.808909885675051,3.5094413321578504,3.680365574262858,3.9662563353750824,3.312596640434885,2.7729785206491733,3.485966325829089,3.4318786717666057,3.4655708983554723,3.5328348496921063,3.6986940503244994,3.616923439159411,3.6101145657991176,3.2241044599628808,3.291160276907402,3.3327063454695742
reference_230,3.66907926106927,3.500455952527067,3.645101960751184,3.540589071101662,3.65955242072567,4.005450261668508,3.5279805701937788,3.4666789790087034,3.759774097200646,3.641028339271923,3.658393630448861,3.605594693086603,3.702565595943201,3.5491614796726325,3.7399676788401677,3.9868942290571603,4.029616974605639,3.7730400965789466,3.782561924767378,3.682412916794238,3.704793388801275,3.842640717786847,3.5546721701683044,3.7311284836258634,3.9424190199227573,3.463520900804544,3.328999703580769,3.6220794411159276,3.504436346224024,3.5406872876748836,3.7710185054894207,3.825975537007405,3.693095211330953,3.7616096196428725,3.46121469254096,3.5303545409963895,3.785593979358017
reference_231,3.534927991717172,3.294541652281249,3.557011180702279,3.4698015805252753,3.3387518717613056,3.8366528406701086,3.459383960034647,3.3368350083611253,3.593454603916089,3.4768254967522254,3.35387548484588,3.5201253316879444,3.569372375154596,3.463145133731976,3.231346271239053,3.5653041412578625,3.602293473323828,3.5871472091244683,3.620891074263775,3.4617203733752446,3.388727078574512,3.78770136399821,3.408317403185181,3.518242811237747,3.9115515036337034,3.309072992974992,3.171301548237435,3.21535050398944,3.421389129366599,3.399556412419475,3.698507948400756,3.6780987864615864,3.5401689166229477,3.395112970535038,3.3650241343081766,3.386350846804183,3.6943841928179215
reference_232,3.9938922438077498,3.738376141708822,3.8978345308128617,3.787780569248266,3.9516034581175297,4.2256698181705215,3.8325539757606344,3.843319154980793,3.9850893649678096,3.904806873944625,3.9093681978608092,3.931983085183897,3.948263575013817,3.90653795304791,3.983009498392798,4.233827957284851,4.225772728280409,4.007752982141888,3.995446948839268,3.9625586508722925,3.9860258115742497,4.12662758471021,3.8731884230908338,4.036409063395434,4.155830703894776,3.4899179524736095,3.5672880707671,3.907276586084558,3.3636955769562475,3.8616483389301135,4.00792649011397,4.054157288707349,3.9857918133252475,4.047890459014817,3.8117537456543853,3.805024424684465,3.929479673164263
reference_233,3.9214307400290216,3.821282890785917,4.013047411611227,3.926970187226196,3.9041843582314892,4.190079028389298,3.9313323967804665,3.8910160733726737,3.9829447475002606,3.963532757347814,3.9005143378140907,3.968229448257546,3.9931351316888883,3.989565638019165,3.939828308187052,4.156455960503509,4.202704518066651,4.067210610770351,3.956902016672474,3.9433245355846815,3.9763174343358973,4.157464202222338,3.8773629796754965,4.072731904751287,4.164969334695951,3.793001221208163,3.6182082009527416,3.967383129365953,3.833135887524364,3.850223062522798,4.040620990346007,4.056746861877538,3.9801047757147683,4.088611153845678,3.9170165770950973,3.8254108663014974,3.954071047811598
reference_234,3.7420603062015494,3.43078633957633,3.7358239271409754,3.561782111548284,3.5688090698114636,4.087822206984043,3.5932072917598488,3.607738624892664,3.7991435031928913,3.61716039309357,3.7001409456815275,3.7061744964216268,3.6470582804805054,3.6038842226262093,3.621010387034123,3.8979126801539428,3.9137312679948892,3.6787558578163146,3.8078773853151557,3.66435262074404,3.6069435181775527,3.865787845080688,3.6101483944505457,3.832286472421646,3.956835913770103,3.4948332736656336,2.890299860753228,3.6395484243904352,3.5818186750274497,3.5767085683212128,3.7963756173541547,3.6459223525147437,3.4896988270272575,3.7594025269158124,3.621202493836833,3.5958376935345497,3.753512498862258
reference_235,3.5480470411862,3.281537972274112,3.6312986364709925,3.450352526182735,3.448510283528924,3.8984539908882376,3.4830509538554555,3.168592158855486,3.5752562350957193,3.431400710474409,3.4076721723710253,3.4903987120774116,3.4843603379151844,3.3983716616926194,3.0707142083347976,3.759478347485376,3.820842496819349,3.5824688121089454,3.604821958849335,3.4940200622211717,3.4332064186944917,3.7512181498941946,3.4391495352894066,3.6814820751924042,3.7830482307636735,3.2774537090832516,3.085398080230392,3.4444322001818417,3.372067152809906,3.47348629140165,3.622978577112675,3.6431648222520945,3.4750101466325165,3.5679594626733064,3.3609883023499174,3.1207574292819182,3.5884338916680654
reference_236,3.707672966131698,3.558287798443378,3.7254394735669747,3.642697267385526,3.5266828108473836,4.0651344546409325,3.623417612242333,3.6562400447147327,3.8175225576040104,3.6931967007907933,3.661341791172194,3.3493477946671235,3.7120752070509755,3.6080943379974815,3.581087594541298,3.9927003104923444,4.0015882802272476,3.82935833679037,3.8661374610149535,3.633419136771247,3.598770847996714,3.9422750301934504,3.5783050889698282,3.8707712519135846,4.014225929159378,3.455996938638515,3.286557098433342,3.585874322671336,3.613597520175465,3.5455483847248113,3.7479444044956693,3.887136949398235,3.6693815248227812,3.7864076958933666,3.599184268672343,3.426037814237121,3.8023613217805488
reference_237,3.415826200698838,3.2086718354248482,3.395506676288,3.2737839668595234,3.2554139514603615,3.768348643403053,3.2901593668708804,3.2562771665563583,3.513440093421243,3.324224400336866,3.435109074478607,3.3285367632783682,3.443299240806784,3.2816151238012314,3.3214248038989678,3.6755805520508775,3.6974664154858887,3.4723437440616127,3.5438327268490792,3.4026454066073675,3.2834165334345053,3.560665726474241,3.2924516930941343,3.4747876833853955,3.72867461703825,3.1277371011398567,2.8170056543377493,3.308552173264325,3.205814461590323,3.2426648083586667,3.5590276354702715,3.559714320422471,3.423722369168315,3.4645178830809114,3.2814020647738658,3.141967655390546,3.489228228448329
reference_238,3.6844732764766968,4.149130646337263,3.768432286217963,4.055319635461058,4.1106290207498075,3.2236159384955165,4.001338460730077,3.8789968172021627,4.096211210834312,4.240907182616023,4.15676694691466,3.8853799147838717,4.31284390410856,4.198590566210747,3.7399243718925876,3.929700076319743,4.278883703925621,4.341486280142974,4.147676350630189,4.087736982190158,4.096747234302472,4.288889206899302,4.138829790585041,3.45328444821167,4.0681308269685745,3.9585806365774907,3.821229310215561,4.183488158047557,4.058794784442638,3.695919871786964,4.31744135900259,4.072837500882268,3.98220152561285,4.2285194960517885,4.187195768620482,4.1470021600686495,4.1999095065231264
reference_239,3.2495183815984885,3.3158487911666343,3.2014080181998903,3.480049975456903,3.2200484426108327,3.8235682657105636,3.406628579720941,3.382735342028962,2.9744866050353918,3.3162343340004803,3.5486805641573755,3.640531599442376,2.922339570756402,3.7478775881964013,3.2105042633814156,3.4584087064481395,3.111397652884962,3.8345985411435732,3.7421313795792823,3.0271583272745874,3.6608406842258536,3.3638992072311096,3.689048481036802,3.750517247734667,2.827403337214579,3.1409518539633616,2.9668455266401015,3.3041229095515066,3.6057139297237604,3.441032951449456,3.590369698876123,3.140289608985186,3.6209868856567686,3.6839298424882028,2.997433266797956,3.6358434123366963,3.2254616014910846
